#r11	r12	r13	r21	r22	r23	r31	r32	r33	tx	ty	tz
-0.850651	-0.525731	0.000000	0.525731	-0.850651	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
-0.850651	-0.473667	0.228106	-0.525731	0.766410	-0.369084	0.000000	-0.433884	-0.900969	0.000000	0.000000	0.000000	
-0.850651	-0.473667	-0.228106	-0.525731	0.766410	0.369084	0.000000	0.433884	-0.900969	0.000000	0.000000	0.000000	
-0.850651	-0.327788	0.411033	0.525731	-0.530372	0.665066	0.000000	0.781831	0.623490	0.000000	0.000000	0.000000	
-0.850651	-0.327788	-0.411033	0.525731	-0.530372	-0.665066	0.000000	-0.781831	0.623490	0.000000	0.000000	0.000000	
-0.850651	-0.116986	0.512550	-0.525731	0.189288	-0.829323	0.000000	-0.974928	-0.222521	0.000000	0.000000	0.000000	
-0.850651	-0.116986	-0.512550	-0.525731	0.189288	0.829323	0.000000	0.974928	-0.222521	0.000000	0.000000	0.000000	
-0.850651	0.116986	0.512550	0.525731	0.189288	0.829323	0.000000	0.974928	-0.222521	0.000000	0.000000	0.000000	
-0.850651	0.116986	-0.512550	0.525731	0.189288	-0.829323	0.000000	-0.974928	-0.222521	0.000000	0.000000	0.000000	
-0.850651	0.327788	0.411033	-0.525731	-0.530372	-0.665066	0.000000	-0.781831	0.623490	0.000000	0.000000	0.000000	
-0.850651	0.327788	-0.411033	-0.525731	-0.530372	0.665066	0.000000	0.781831	0.623490	0.000000	0.000000	0.000000	
-0.850651	0.473667	0.228106	0.525731	0.766410	0.369084	0.000000	0.433884	-0.900969	0.000000	0.000000	0.000000	
-0.850651	0.473667	-0.228106	0.525731	0.766410	-0.369084	0.000000	-0.433884	-0.900969	0.000000	0.000000	0.000000	
-0.850651	0.525731	0.000000	-0.525731	-0.850651	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
-0.525731	-0.829323	-0.189288	0.000000	0.222521	-0.974928	0.850651	-0.512550	-0.116986	0.000000	0.000000	0.000000	
-0.525731	-0.829323	0.189288	0.000000	0.222521	0.974928	-0.850651	0.512550	-0.116986	0.000000	0.000000	0.000000	
-0.525731	-0.665066	0.530372	0.000000	-0.623490	-0.781831	0.850651	-0.411033	0.327788	0.000000	0.000000	0.000000	
-0.525731	-0.665066	-0.530372	0.000000	-0.623490	0.781831	-0.850651	0.411033	0.327788	0.000000	0.000000	0.000000	
-0.525731	-0.369084	0.766410	0.000000	0.900969	0.433884	-0.850651	0.228106	-0.473667	0.000000	0.000000	0.000000	
-0.525731	-0.369084	-0.766410	0.000000	0.900969	-0.433884	0.850651	-0.228106	-0.473667	0.000000	0.000000	0.000000	
-0.525731	0.000000	-0.850651	0.000000	-1.000000	0.000000	-0.850651	0.000000	0.525731	0.000000	0.000000	0.000000	
-0.525731	0.000000	0.850651	0.000000	-1.000000	0.000000	0.850651	0.000000	0.525731	0.000000	0.000000	0.000000	
-0.525731	0.369084	0.766410	0.000000	0.900969	-0.433884	-0.850651	-0.228106	-0.473667	0.000000	0.000000	0.000000	
-0.525731	0.369084	-0.766410	0.000000	0.900969	0.433884	0.850651	0.228106	-0.473667	0.000000	0.000000	0.000000	
-0.525731	0.665066	0.530372	0.000000	-0.623490	0.781831	0.850651	0.411033	0.327788	0.000000	0.000000	0.000000	
-0.525731	0.665066	-0.530372	0.000000	-0.623490	-0.781831	-0.850651	-0.411033	0.327788	0.000000	0.000000	0.000000	
-0.525731	0.829323	-0.189288	0.000000	0.222521	0.974928	0.850651	0.512550	-0.116986	0.000000	0.000000	0.000000	
-0.525731	0.829323	0.189288	0.000000	0.222521	-0.974928	-0.850651	-0.512550	-0.116986	0.000000	0.000000	0.000000	
0.000000	-1.000000	0.000000	0.850651	0.000000	-0.525731	0.525731	0.000000	0.850651	0.000000	0.000000	0.000000	
0.000000	-1.000000	0.000000	0.850651	0.000000	0.525731	-0.525731	0.000000	0.850651	0.000000	0.000000	0.000000	
0.000000	-0.900969	0.433884	-0.850651	0.228106	0.473667	-0.525731	-0.369084	-0.766410	0.000000	0.000000	0.000000	
0.000000	-0.900969	0.433884	-0.850651	-0.228106	-0.473667	0.525731	-0.369084	-0.766410	0.000000	0.000000	0.000000	
0.000000	-0.900969	-0.433884	-0.850651	-0.228106	0.473667	-0.525731	0.369084	-0.766410	0.000000	0.000000	0.000000	
0.000000	-0.900969	-0.433884	-0.850651	0.228106	-0.473667	0.525731	0.369084	-0.766410	0.000000	0.000000	0.000000	
0.000000	-0.623490	0.781831	0.850651	-0.411033	-0.327788	0.525731	0.665066	0.530372	0.000000	0.000000	0.000000	
0.000000	-0.623490	0.781831	0.850651	0.411033	0.327788	-0.525731	0.665066	0.530372	0.000000	0.000000	0.000000	
0.000000	-0.623490	-0.781831	0.850651	-0.411033	0.327788	-0.525731	-0.665066	0.530372	0.000000	0.000000	0.000000	
0.000000	-0.623490	-0.781831	0.850651	0.411033	-0.327788	0.525731	-0.665066	0.530372	0.000000	0.000000	0.000000	
0.000000	-0.222521	0.974928	-0.850651	0.512550	0.116986	-0.525731	-0.829323	-0.189288	0.000000	0.000000	0.000000	
0.000000	-0.222521	0.974928	-0.850651	-0.512550	-0.116986	0.525731	-0.829323	-0.189288	0.000000	0.000000	0.000000	
0.000000	-0.222521	-0.974928	-0.850651	0.512550	-0.116986	0.525731	0.829323	-0.189288	0.000000	0.000000	0.000000	
0.000000	-0.222521	-0.974928	-0.850651	-0.512550	0.116986	-0.525731	0.829323	-0.189288	0.000000	0.000000	0.000000	
0.000000	0.222521	0.974928	0.850651	-0.512550	0.116986	0.525731	0.829323	-0.189288	0.000000	0.000000	0.000000	
0.000000	0.222521	0.974928	0.850651	0.512550	-0.116986	-0.525731	0.829323	-0.189288	0.000000	0.000000	0.000000	
0.000000	0.222521	-0.974928	0.850651	-0.512550	-0.116986	-0.525731	-0.829323	-0.189288	0.000000	0.000000	0.000000	
0.000000	0.222521	-0.974928	0.850651	0.512550	0.116986	0.525731	-0.829323	-0.189288	0.000000	0.000000	0.000000	
0.000000	0.623490	0.781831	-0.850651	-0.411033	0.327788	0.525731	-0.665066	0.530372	0.000000	0.000000	0.000000	
0.000000	0.623490	0.781831	-0.850651	0.411033	-0.327788	-0.525731	-0.665066	0.530372	0.000000	0.000000	0.000000	
0.000000	0.623490	-0.781831	-0.850651	-0.411033	-0.327788	-0.525731	0.665066	0.530372	0.000000	0.000000	0.000000	
0.000000	0.623490	-0.781831	-0.850651	0.411033	0.327788	0.525731	0.665066	0.530372	0.000000	0.000000	0.000000	
0.000000	0.900969	0.433884	0.850651	0.228106	-0.473667	-0.525731	0.369084	-0.766410	0.000000	0.000000	0.000000	
0.000000	0.900969	0.433884	0.850651	-0.228106	0.473667	0.525731	0.369084	-0.766410	0.000000	0.000000	0.000000	
0.000000	0.900969	-0.433884	0.850651	-0.228106	-0.473667	-0.525731	-0.369084	-0.766410	0.000000	0.000000	0.000000	
0.000000	0.900969	-0.433884	0.850651	0.228106	0.473667	0.525731	-0.369084	-0.766410	0.000000	0.000000	0.000000	
0.000000	1.000000	0.000000	-0.850651	0.000000	-0.525731	-0.525731	0.000000	0.850651	0.000000	0.000000	0.000000	
0.000000	1.000000	0.000000	-0.850651	0.000000	0.525731	0.525731	0.000000	0.850651	0.000000	0.000000	0.000000	
0.525731	-0.829323	-0.189288	0.000000	-0.222521	0.974928	-0.850651	-0.512550	-0.116986	0.000000	0.000000	0.000000	
0.525731	-0.829323	0.189288	0.000000	-0.222521	-0.974928	0.850651	0.512550	-0.116986	0.000000	0.000000	0.000000	
0.525731	-0.665066	0.530372	0.000000	0.623490	0.781831	-0.850651	-0.411033	0.327788	0.000000	0.000000	0.000000	
0.525731	-0.665066	-0.530372	0.000000	0.623490	-0.781831	0.850651	0.411033	0.327788	0.000000	0.000000	0.000000	
0.525731	-0.369084	0.766410	0.000000	-0.900969	-0.433884	0.850651	0.228106	-0.473667	0.000000	0.000000	0.000000	
0.525731	-0.369084	-0.766410	0.000000	-0.900969	0.433884	-0.850651	-0.228106	-0.473667	0.000000	0.000000	0.000000	
0.525731	0.000000	-0.850651	0.000000	1.000000	0.000000	0.850651	0.000000	0.525731	0.000000	0.000000	0.000000	
0.525731	0.000000	0.850651	0.000000	1.000000	0.000000	-0.850651	0.000000	0.525731	0.000000	0.000000	0.000000	
0.525731	0.369084	0.766410	0.000000	-0.900969	0.433884	0.850651	-0.228106	-0.473667	0.000000	0.000000	0.000000	
0.525731	0.369084	-0.766410	0.000000	-0.900969	-0.433884	-0.850651	0.228106	-0.473667	0.000000	0.000000	0.000000	
0.525731	0.665066	0.530372	0.000000	0.623490	-0.781831	-0.850651	0.411033	0.327788	0.000000	0.000000	0.000000	
0.525731	0.665066	-0.530372	0.000000	0.623490	0.781831	0.850651	-0.411033	0.327788	0.000000	0.000000	0.000000	
0.525731	0.829323	-0.189288	0.000000	-0.222521	-0.974928	-0.850651	0.512550	-0.116986	0.000000	0.000000	0.000000	
0.525731	0.829323	0.189288	0.000000	-0.222521	0.974928	0.850651	-0.512550	-0.116986	0.000000	0.000000	0.000000	
0.850651	-0.525731	0.000000	0.525731	0.850651	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.850651	-0.473667	0.228106	-0.525731	-0.766410	0.369084	0.000000	-0.433884	-0.900969	0.000000	0.000000	0.000000	
0.850651	-0.473667	-0.228106	-0.525731	-0.766410	-0.369084	0.000000	0.433884	-0.900969	0.000000	0.000000	0.000000	
0.850651	-0.327788	0.411033	0.525731	0.530372	-0.665066	0.000000	0.781831	0.623490	0.000000	0.000000	0.000000	
0.850651	-0.327788	-0.411033	0.525731	0.530372	0.665066	0.000000	-0.781831	0.623490	0.000000	0.000000	0.000000	
0.850651	-0.116986	0.512550	-0.525731	-0.189288	0.829323	0.000000	-0.974928	-0.222521	0.000000	0.000000	0.000000	
0.850651	-0.116986	-0.512550	-0.525731	-0.189288	-0.829323	0.000000	0.974928	-0.222521	0.000000	0.000000	0.000000	
0.850651	0.116986	0.512550	0.525731	-0.189288	-0.829323	0.000000	0.974928	-0.222521	0.000000	0.000000	0.000000	
0.850651	0.116986	-0.512550	0.525731	-0.189288	0.829323	0.000000	-0.974928	-0.222521	0.000000	0.000000	0.000000	
0.850651	0.327788	0.411033	-0.525731	0.530372	0.665066	0.000000	-0.781831	0.623490	0.000000	0.000000	0.000000	
0.850651	0.327788	-0.411033	-0.525731	0.530372	-0.665066	0.000000	0.781831	0.623490	0.000000	0.000000	0.000000	
0.850651	0.473667	0.228106	0.525731	-0.766410	-0.369084	0.000000	0.433884	-0.900969	0.000000	0.000000	0.000000	
0.850651	0.473667	-0.228106	0.525731	-0.766410	0.369084	0.000000	-0.433884	-0.900969	0.000000	0.000000	0.000000	
0.850651	0.525731	0.000000	-0.525731	0.850651	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
